"Please be noted that the data below is part of the used large-scale projected transportation emissions data from 3,144 counties generated by the United States Environmental Protection Agency. The original data is too large to put in GitHub. Therefore, we put it at Cornell Box, which is accessible at [https://cornell.box.com/s/h8tcryjzb73v34ddqsoletd5jse153in]",,,,,,,,,,,,,,,,,,
geoid,year,sourcetype,fueltype,regclass,roadtype,emissions_98,emissions_2,emissions_3,emissions_31,emissions_33,emissions_100,emissions_106,emissions_107,emissions_110,emissions_116,emissions_117,vehicles,vmt
48295,2014,11,1,10,4,2.2,0.1,0,0,0,0,0,0,0,0,0,91,4829.2
48231,2022,53,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,259.4
48315,2016,41,2,46,2,1.4,0,0,0,0,0,0,0,0,0,0,0.2,782.1
48245,2044,42,2,48,5,425.7,0.6,0.5,0,0.1,0,0,0,0,0,0,12,242606
48467,2012,61,3,47,5,68.8,0.6,0,0,0,0,0,0,0,0,0,0.7,30589.6
48493,2014,43,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0.1,34.9
48333,2014,11,1,10,5,9.5,0.4,0,0,0,0,0,0,0,0,0,69,22332.4
48347,2044,54,2,47,2,27.5,0,0,0,0,0,0,0,0,0,0,25.8,23424.7
48257,2018,52,2,42,3,2033.1,2.5,4.6,0,0.5,0.2,0,0,0.2,0,0,383.2,2109510
48343,2022,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0.1,256.3
48403,2017,43,1,46,3,1.6,0.1,0,0,0,0,0,0,0,0,0,0.5,1296
48339,2021,32,1,30,5,44290.2,331.5,17.9,0.3,1.8,0.3,1.9,1,0.3,0.5,0.2,21378.7,92788600
48229,2056,41,3,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48431,2016,41,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,6.2
48421,2014,31,1,30,3,4854.3,58,8.4,0,0.8,0.1,0.1,0.1,0.1,0,0,1202.1,9855540
48309,2015,41,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0.1,2574.9
48477,2020,11,1,10,3,32.5,1.1,0.1,0,0,0,0,0,0,0,0,1022,75048.3
48311,2002,61,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,5.5
48225,2013,53,1,42,1,5.2,0.1,0,0,0,0,0,0,0,0,0,0,0
48319,2018,61,3,47,1,2.4,0,0,0,0,0,0,0,0,0,0,0,0
48311,2044,43,1,42,2,1.5,0,0,0,0,0,0,0,0,0,0,0.4,1361.8
48219,2054,62,2,46,3,63.2,0,0,0,0,0,0,0,0,0,0,2.5,43842.9
48279,2011,52,2,42,4,163.4,0.3,0.8,0,0.1,0,0,0,0,0,0,32.1,151480
48425,2015,54,2,46,5,3.7,0,0,0,0,0,0,0,0,0,0,1.7,2271
48291,2010,41,2,47,5,137,0.4,1.5,0,0.1,0.1,0,0,0.1,0,0,6.5,68411.9
48299,2056,42,2,48,2,19,0,0,0,0,0,0,0,0,0,0,2,12816.2
48217,2033,42,9,42,5,0,0,0,0,0,0,0,0,0,0,0,0.1,4211.6
48351,2003,41,2,46,3,2.4,0,0,0,0,0,0,0,0,0,0,0.2,1481
48399,2014,41,1,46,2,0.6,0,0,0,0,0,0,0,0,0,0,0.1,383.6
48223,2018,11,1,10,2,13.4,0.5,0,0,0,0,0,0,0,0,0,928,29303.1
48311,2032,51,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
48247,2013,51,3,47,2,0.2,0,0,0,0,0,0,0,0,0,0,0,97.5
48295,2019,52,2,41,1,46.3,0.2,0.3,0,0,0,0,0,0,0,0,0,0
48253,2029,53,3,47,5,7.6,0.1,0,0,0,0,0,0,0,0,0,0.3,3555.6
48237,2016,41,2,46,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
48355,2011,61,1,47,2,0.4,0,0,0,0,0,0,0,0,0,0,0,239.3
48309,2017,51,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,64.7
48303,2035,43,9,47,2,0,0,0,0,0,0,0,0,0,0,0,1.6,3410.1
48283,2042,32,1,41,1,122.5,3.3,0.2,0,0,0,0,0,0,0,0,0,0
48341,2031,54,1,41,1,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0
48275,2016,53,2,41,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0
48429,2018,61,2,49,4,29.4,0.1,0.3,0,0.1,0,0,0,0,0,0,2.2,16263.4
48265,2011,52,1,41,2,162.3,2.9,0.4,0,0,0,0,0,0,0,0,116.1,185139
48455,2012,42,3,48,4,2.4,0,0,0,0,0,0,0,0,0,0,0.2,1496.2
48407,2016,61,3,47,3,54.1,0.6,0,0,0,0,0,0,0,0,0,0.4,29616.7
48417,2016,53,9,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6
48389,2015,52,1,46,5,239.5,6.1,0.6,0,0,0,0,0,0,0,0,42.9,148989
48333,2025,52,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,18.4
48281,2028,52,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0.6,3243.2
48291,2036,41,3,47,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0
48233,2017,52,3,47,4,8.7,0.1,0,0,0,0,0,0,0,0,0,2,6195.2
48237,2039,61,2,49,4,2.2,0,0,0,0,0,0,0,0,0,0,1.7,1238.6
48311,2044,42,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48349,2018,52,9,46,2,0,0,0,0,0,0,0,0,0,0,0,0,9.1
48227,2013,43,1,47,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
48363,2018,61,1,46,2,0.4,0,0,0,0,0,0,0,0,0,0,0.6,228.5
48247,2027,61,2,47,2,248.7,0.2,0.3,0,0,0,0,0,0,0,0,30.6,150819
48271,2045,41,9,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
48227,2004,41,1,42,5,4.3,0.1,0,0,0,0,0,0,0,0,0,0.3,2863.9
48259,2044,52,3,47,3,18,0.3,0,0,0,0,0,0,0,0,0,8.8,11999.9
48339,2051,54,1,46,2,241.6,4.5,0,0,0,0,0,0,0,0,0,416.1,208991
48341,2012,61,2,49,2,36.7,0.1,0.4,0,0.1,0,0,0,0,0,0,0.5,19380.9
48233,2018,54,2,47,5,10.9,0,0.1,0,0,0,0,0,0,0,0,4.1,5256.8
48307,2027,43,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,8.8
48399,2014,61,1,46,3,0.8,0.1,0,0,0,0,0,0,0,0,0,0.4,497.2
48253,2039,31,2,41,5,156.4,0.3,0.3,0,0,0,0,0,0,0,0,103.6,301938
48219,2045,42,2,48,2,10.8,0,0,0,0,0,0,0,0,0,0,3.5,7198.4
48457,2019,52,2,42,5,413.8,0.6,0.9,0,0.1,0,0,0,0,0,0,85.2,403812
48473,2018,52,1,41,5,1305.5,10.4,0.9,0,0.1,0,0,0,0,0,0,322.2,1200270
48273,2059,52,9,46,2,0,0,0,0,0,0,0,0,0,0,0,82.1,113763
48383,2020,32,1,41,1,53.8,4.1,0.2,0,0,0,0,0,0,0,0,0,0
48387,2014,61,2,47,1,179.9,0.5,1.3,0,0.1,0.1,0,0,0.1,0,0,0,0
48329,2052,43,9,42,4,0,0,0,0,0,0,0,0,0,0,0,8.2,14882.3
48391,2017,51,2,42,4,0.1,0,0,0,0,0,0,0,0,0,0,0.1,43.9
48443,2011,43,2,46,4,9.7,0,0.1,0,0,0,0,0,0,0,0,2.7,8434.1
48289,2044,52,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48291,2014,54,2,41,2,1.3,0,0,0,0,0,0,0,0,0,0,4.5,1173
48273,2045,54,1,41,2,13.2,0,0,0,0,0,0,0,0,0,0,18.6,12868.8
48467,2016,31,1,41,3,1928.6,45.6,6.1,0,0.8,0.1,0.1,0,0.1,0,0,877.2,3126610
48437,2016,32,5,30,5,4.2,0,0,0,0,0,0,0,0,0,0,0.8,8695.8
48421,2019,42,9,48,4,0,0,0,0,0,0,0,0,0,0,0,0,356.3
48479,2015,51,1,42,1,4.8,0.2,0,0,0,0,0,0,0,0,0,0,0
48271,2043,52,1,46,1,4.9,0.1,0,0,0,0,0,0,0,0,0,0,0
48465,2012,41,2,47,4,42.5,0.1,0.5,0,0,0,0,0,0,0,0,2.5,24430.6
48309,2038,51,9,46,5,0,0,0,0,0,0,0,0,0,0,0,1.1,16658.4
48257,2053,51,1,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1
48277,2050,43,1,42,4,6.1,0.1,0,0,0,0,0,0,0,0,0,5.5,5845.2
48327,2036,51,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0
48299,2060,41,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
48429,2018,61,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,2.1
48319,2020,52,1,41,4,112.8,0.7,0.1,0,0,0,0,0,0,0,0,52.7,118287
48413,2012,42,9,48,4,0,0,0,0,0,0,0,0,0,0,0,0,5.9
48329,2058,41,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48411,2017,32,1,30,5,660.1,8.2,0.7,0,0.1,0,0,0,0,0,0,247,1232090
48257,2004,42,3,48,5,39,0.2,0.2,0,0,0,0,0,0,0,0,0.3,17371.4
48323,2059,43,9,47,4,0,0,0,0,0,0,0,0,0,0,0,2.1,2636.4
48307,2014,41,2,47,4,34.2,0.1,0.3,0,0,0,0,0,0,0,0,1.3,19502.8
48277,2019,53,2,47,5,285,0.5,1,0,0.1,0,0.1,0,0,0,0,30.3,161485
48317,2017,31,2,41,1,136.9,0.9,1.1,0,0.1,0.1,0,0,0.1,0,0,0,0
48427,2016,42,9,48,3,0,0,0,0,0,0,0,0,0,0,0,0.1,439.5
48327,2048,61,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48349,2036,41,9,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48207,2051,41,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
48223,2029,52,2,46,4,722.1,0.5,0.7,0,0.1,0,0,0,0,0,0,402.2,687829
48293,2039,52,3,47,4,8.4,0.2,0,0,0,0,0,0,0,0,0,6.4,6037.4
48219,2013,61,2,47,5,2612.7,4.8,15.3,0,1.2,0.7,0.3,0,0.6,0.1,0,106,1177080
48239,2037,51,2,47,1,9.8,0,0,0,0,0,0,0,0,0,0,0,0
48251,2017,31,1,41,4,3199.5,54.6,8.3,0,1,0.1,0.1,0.1,0.1,0,0,2416.9,5234590
48445,2017,43,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,4.6
48429,2018,53,1,42,5,24.2,0.2,0,0,0,0,0,0,0,0,0,2.8,21403.6
48241,2001,53,1,46,4,43.9,2.5,0.3,0,0,0,0,0,0,0,0,15.2,42672
48303,2038,51,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0.1,7
48217,2056,52,9,46,4,0,0,0,0,0,0,0,0,0,0,0,143.1,436533
48425,2015,41,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,2010,51,1,42,1,1.2,0.1,0,0,0,0,0,0,0,0,0,0,0
48409,2015,52,1,47,4,1,0,0,0,0,0,0,0,0,0,0,0.3,744.3
48221,2010,41,3,47,4,2.5,0,0,0,0,0,0,0,0,0,0,0.2,1340.5
48375,2013,21,9,20,4,0,0,0,0,0,0,0,0,0,0,0,22.9,99428.2
48445,2019,43,2,42,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
48239,2051,41,2,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48267,2050,52,1,41,1,346.6,0.9,0,0,0,0,0,0,0,0,0,0,0
48253,2016,62,2,47,1,1056.7,4.6,9.2,0,1.1,0.2,0,0,0.2,0,0,0,0
48315,2055,32,1,30,5,114.4,0.5,0,0,0,0,0,0,0,0,0,94.1,374588
48315,2013,51,3,47,2,0.5,0,0,0,0,0,0,0,0,0,0,0,277.7
48309,2030,62,2,47,5,74042.2,99.8,129.7,0.2,22.5,1.5,11.9,1.5,1.4,4.1,0.2,1164.4,39276000
48469,2013,61,3,47,5,105.4,0.9,0.1,0,0,0,0,0,0,0,0,0.9,46425.6
48327,2047,62,2,46,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0
48255,2032,51,9,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48269,2056,43,2,46,3,13.7,0,0,0,0,0,0,0,0,0,0,1.3,12768.7
48311,2002,32,2,30,5,11,0.7,0.1,0,0,0,0,0,0,0,0,1.8,17857
48283,2024,32,2,41,2,147.9,0.2,0.2,0,0,0,0,0,0,0,0,106.1,266168
48235,2056,62,2,46,3,17.2,0,0,0,0,0,0,0,0,0,0,0.4,11973.5
48293,2024,41,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3
48495,2013,43,1,42,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
48241,2021,53,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,33.2
48253,2016,61,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,2057,52,1,46,5,169.9,0.7,0,0,0,0,0,0,0,0,0,15.6,113986
48357,2016,62,3,47,5,20.6,0.2,0,0,0,0,0,0,0,0,0,0.2,9267
48277,2029,21,9,20,5,0,0,0,0,0,0,0,0.1,0,0,0,1223.6,11061700
48371,2018,32,1,30,1,388.7,12.1,0.7,0,0,0,0,0,0,0,0,0,0
48437,2017,42,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2
48297,2025,32,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,2011,32,2,30,3,25.6,1.3,0.2,0,0,0,0,0,0,0,0,22,45319.4
48413,2019,42,9,48,4,0,0,0,0,0,0,0,0,0,0,0,0,148
48469,2012,32,1,41,2,1437.3,32.8,4.6,0,0.6,0.1,0,0,0.1,0,0,2112.1,2429740
48233,2044,54,2,47,2,6.2,0,0,0,0,0,0,0,0,0,0,12.9,5250.7
48307,2005,53,2,42,2,2.8,0,0,0,0,0,0,0,0,0,0,0.3,2804.3
48287,2038,42,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,708.4
48265,2008,54,2,41,2,3.4,0,0,0,0,0,0,0,0,0,0,7.4,3377.8
48299,2016,53,2,41,3,126.5,0.2,0.3,0,0,0,0,0,0,0,0,17.3,138343
48277,2049,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,1.1,1020.3
48485,2018,31,9,30,3,0,0,0,0,0,0,0,0,0,0,0,20.9,70042.9
48367,2020,54,2,41,3,53.8,0.1,0.1,0,0,0,0,0,0,0,0,63.2,56182.2
48393,2013,53,2,47,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0
48339,2057,42,2,46,2,3.7,0,0,0,0,0,0,0,0,0,0,1.9,2593.7
48319,2033,41,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48439,2016,31,1,30,4,675178.8,7119.9,769.3,4.8,79.4,7.8,10.1,10.8,6.9,1.7,1.6,563677,1415180032
48421,2016,43,1,42,5,1.2,0,0,0,0,0,0,0,0,0,0,0.1,785.6
48319,2053,32,2,41,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0
48219,2000,54,2,42,5,1,0,0,0,0,0,0,0,0,0,0,0.8,876.4
48459,2016,41,3,47,3,7.4,0.1,0,0,0,0,0,0,0,0,0,0.7,3988.8
48257,2053,61,3,47,4,165.3,3.2,0.1,0,0,0,0,0,0,0,0,5.6,117158
48263,2048,52,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48207,2058,31,9,41,5,0,0,0,0,0,0,0,0,0,0,0,72.1,428017
48469,2018,53,1,47,5,0.3,0,0,0,0,0,0,0,0,0,0,0,156.2
48323,2032,53,9,41,3,0,0,0,0,0,0,0,0,0,0,0,1.5,39841.6
48207,2026,61,3,47,2,4.8,0.1,0,0,0,0,0,0,0,0,0,0.6,2872
48319,2048,62,9,47,2,0,0,0,0,0,0,0,0,0,0,0,8.4,440539
48279,2046,31,9,30,4,0,0,0,0,0,0,0,0.1,0,0,0,4030.3,11050400
48333,2059,52,9,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48443,2011,42,2,46,5,1.6,0,0,0,0,0,0,0,0,0,0,0,857.8
48277,2037,31,9,41,2,0,0,0,0,0,0,0,0,0,0,0,224.8,244881
48349,2036,41,1,42,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0
48291,2006,53,2,47,4,145.3,0.4,1.4,0,0,0.1,0,0,0.1,0,0,7.3,112474
48291,2021,41,2,46,3,2.2,0,0,0,0,0,0,0,0,0,0,1.1,1329.2
48425,2015,21,9,20,5,0,0,0,0,0,0,0,0,0,0,0,3.2,21538.4
48267,2033,42,9,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48431,2020,42,1,47,4,0,0,0,0,0,0,0,0,0,0,0,0,3
48237,2019,41,2,47,3,15.2,0,0.1,0,0,0,0,0,0,0,0,1,8663.2
48485,2017,53,2,41,1,66.7,0.3,0.3,0,0,0,0,0,0,0,0,0,0
48257,2011,54,2,46,2,19.5,0,0.1,0,0,0,0,0,0,0,0,51.8,17102.3
48287,2053,52,2,46,4,277.8,0.1,0.1,0,0,0,0,0,0,0,0,329,291998
48255,2052,41,2,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48255,2024,61,2,49,1,25.5,0.1,0.5,0,0.1,0,0,0,0,0,0,0,0
48289,2049,43,1,46,4,26.5,0.4,0,0,0,0,0,0,0,0,0,7.7,23207.3
48207,2043,54,2,47,2,2.9,0,0,0,0,0,0,0,0,0,0,2.4,2423.8
48223,2013,42,1,46,2,0.2,0,0,0,0,0,0,0,0,0,0,0,107.7
48255,2049,62,3,47,4,749.8,13.1,0.2,0,0,0,0,0,0,0,0,7.4,442756
48321,2025,51,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5
48307,2053,43,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48219,2057,52,1,41,5,1716.3,1.4,0,0,0,0,0,0,0,0,0,692.3,1660700
48251,2012,52,1,41,3,1260.6,17.7,2.7,0,0.2,0,0,0,0,0,0,431.4,1445720
48281,2022,42,2,48,1,7.8,0,0,0,0,0,0,0,0,0,0,0,0
48247,2003,31,1,30,1,542.4,107.1,4,0,0.1,0.1,0,0,0.1,0,0,0,0
48255,2052,11,1,10,2,13.3,0.4,0,0,0,0,0,0,0,0,0,352.7,28976.9
48331,2016,52,1,41,1,266.4,7.2,0.6,0,0,0,0,0,0,0,0,0,0
48327,2009,41,2,42,5,0.3,0,0,0,0,0,0,0,0,0,0,0,202.3
48461,2012,54,1,46,4,1.2,0,0,0,0,0,0,0,0,0,0,1.8,1031.2
48311,2014,54,2,41,3,0.6,0,0,0,0,0,0,0,0,0,0,0.4,533.4
48289,2000,42,2,42,3,2.1,0,0,0,0,0,0,0,0,0,0,0.1,1793.8
48293,2053,42,2,46,4,1.6,0,0,0,0,0,0,0,0,0,0,0.2,1187.5
48381,2011,53,9,41,5,0,0,0,0,0,0,0,0,0,0,0,0,20
48243,2044,31,1,41,4,32.6,0.1,0,0,0,0,0,0,0,0,0,18.3,75432.5
48255,2018,53,9,46,3,0,0,0,0,0,0,0,0,0,0,0,0,2.3
48219,2045,41,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
48289,2001,51,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48477,2014,54,2,41,2,0.8,0,0,0,0,0,0,0,0,0,0,2.7,749.9
48243,2035,43,2,47,4,1.9,0,0,0,0,0,0,0,0,0,0,0.4,1702
48293,2032,61,2,49,5,8.6,0,0.1,0,0,0,0,0,0,0,0,1.7,4095.8
48255,2020,52,1,41,2,290.3,1.9,0.1,0,0,0,0,0,0,0,0,168.8,305332
48279,2012,21,1,20,3,3239.3,48.8,6.5,0,0.6,0.1,0.1,0.1,0.1,0,0,3548.6,8889660
48465,2019,31,2,30,1,26.2,3.6,0.1,0,0,0,0,0,0,0,0,0,0
48219,2045,21,2,20,4,0.5,0,0,0,0,0,0,0,0,0,0,0.9,1528.4
48281,2012,21,1,20,5,14337.4,240.7,22.6,0.1,2,0.3,1.3,0.4,0.3,0.2,0.1,5794.7,31912300
48307,2041,54,1,42,5,19.4,0.1,0,0,0,0,0,0,0,0,0,10.5,17037.3
48389,2016,51,1,41,2,0,0,0,0,0,0,0,0,0,0,0,0.1,17.8
48237,2023,52,9,41,5,0,0,0,0,0,0,0,0,0,0,0,0.2,530.5
48277,2060,51,3,47,1,62.4,0.4,0.1,0,0,0,0,0,0,0,0,0,0
48453,2014,41,2,46,5,748.4,1.7,5,0,0.3,0.3,0.1,0,0.2,0,0,12,400023
48235,2006,54,2,47,2,0.2,0,0,0,0,0,0,0,0,0,0,0.3,172
48253,2011,61,3,47,2,4.4,0,0,0,0,0,0,0,0,0,0,0.1,2523.9
48417,2016,53,1,46,2,0.9,0,0,0,0,0,0,0,0,0,0,0.5,859.6
48433,2016,53,2,46,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
48423,2014,42,2,42,2,27.5,0,0.1,0,0,0,0,0,0,0,0,4.1,18433.5
48411,2019,43,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,3.4
48317,2019,43,1,42,3,6,0.1,0,0,0,0,0,0,0,0,0,0.4,4636
48327,2022,53,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,19.4
48217,2005,31,1,41,1,625.1,98.1,5.8,0,0.2,0.1,0,0,0.1,0,0,0,0
48323,2052,52,2,42,4,183,0.2,0,0,0,0,0,0,0,0,0,164.3,279241
48355,2013,42,1,47,2,0.6,0,0,0,0,0,0,0,0,0,0,0.1,401
48351,2015,61,2,49,4,39.7,0.1,0.4,0,0.1,0,0,0,0,0,0,0.2,21735.8
48267,2050,42,2,48,4,24.6,0,0,0,0,0,0,0,0,0,0,0.5,16966.3
48301,2024,53,9,41,5,0,0,0,0,0,0,0,0,0,0,0,0,536
48339,2018,51,2,42,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
48245,2039,54,1,47,3,0.1,0,0,0,0,0,0,0,0,0,0,0,38.1
48255,2030,32,2,41,5,509.2,0.9,0.7,0,0.1,0,0,0,0,0,0,98.1,881037
48475,2018,32,2,41,2,108.5,0.2,0.3,0,0,0,0,0,0,0,0,68.4,168714
48485,2017,51,9,47,2,0,0,0,0,0,0,0,0,0,0,0,0,11.3
48331,2040,52,2,46,3,482.4,0.3,0.2,0,0,0,0,0,0,0,0,277.9,480001
48335,2058,51,2,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
48223,2034,31,9,41,2,0,0,0,0,0,0,0,0,0,0,0,115.5,200656
48333,2026,31,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48223,2035,11,1,10,3,69.4,2.1,0.1,0,0,0,0,0,0,0,0,1080.1,160181
48263,2048,62,2,49,4,0.1,0,0,0,0,0,0,0,0,0,0,0,67.4
48477,2012,53,2,46,4,50.4,0.1,0.3,0,0,0,0,0,0,0,0,8,48581.5
48397,2013,51,1,47,5,0.1,0,0,0,0,0,0,0,0,0,0,0,49.7
48315,2019,52,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48441,2011,41,3,47,4,6.4,0.1,0,0,0,0,0,0,0,0,0,0.2,3441.6
48347,2014,42,2,46,3,38.8,0,0.1,0,0,0,0,0,0,0,0,2.1,23499.7
48297,2032,62,2,46,1,39.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0
48415,2019,62,3,47,2,54.1,0.6,0,0,0,0,0,0,0,0,0,1.2,31828
48385,2016,61,1,46,5,0.1,0,0,0,0,0,0,0,0,0,0,0.1,65.8
48467,2014,42,1,42,5,79.3,0.8,0,0,0,0,0,0,0,0,0,3,46001
48269,2013,41,2,46,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
48221,2013,41,2,42,5,14.7,0,0.1,0,0,0,0,0,0,0,0,1.4,8866.1
48321,2013,54,1,41,3,4.8,0.2,0,0,0,0,0,0,0,0,0,8.1,5079.3
48349,2018,52,3,47,3,46.9,0.6,0,0,0,0,0,0,0,0,0,3.8,29913.4
48333,2018,42,1,42,3,5.6,0.1,0,0,0,0,0,0,0,0,0,0.7,3323.1
48339,2019,54,1,46,5,552.2,7.6,0.6,0,0,0,0.1,0,0,0,0,241.2,332252
48325,2009,31,9,30,4,0,0,0,0,0,0,0,0,0,0,0,0.1,301.6
48347,2002,31,9,30,4,0,0,0,0,0,0,0,0,0,0,0,0.1,572
48335,2035,32,1,30,3,413.8,2.2,0.1,0,0,0,0,0,0,0,0,238.3,1317340
48317,2011,41,2,47,4,23.9,0.1,0.3,0,0,0,0,0,0,0,0,0.7,13759.5
48295,2001,54,1,41,1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0
48319,2015,53,1,46,2,1.5,0,0,0,0,0,0,0,0,0,0,1.8,1487.9
48269,2018,61,1,46,3,0.1,0,0,0,0,0,0,0,0,0,0,0,77.5
48249,2041,52,9,41,3,0,0,0,0,0,0,0,0,0,0,0,183.8,569814
48419,2012,54,2,42,5,1.2,0,0,0,0,0,0,0,0,0,0,1.4,1007.6
48269,2004,54,2,46,2,0.7,0,0,0,0,0,0,0,0,0,0,1.3,596.8
48271,2050,53,1,41,2,24.9,0,0,0,0,0,0,0,0,0,0,4.1,29534
48355,2019,52,1,41,2,1749.6,13.4,1,0,0.1,0,0,0,0,0,0,1215.7,1836540
48255,2049,41,9,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0
48315,2019,41,9,47,3,0,0,0,0,0,0,0,0,0,0,0,0,132.2
48293,2028,42,9,48,4,0,0,0,0,0,0,0,0,0,0,0,0.1,859.5
48339,2012,62,2,49,2,407.3,0.6,4.3,0,0.8,0.1,0,0,0.1,0,0,5.3,207582
48377,2013,51,2,47,3,53.2,0.1,0.4,0,0,0,0,0,0,0,0,5.1,29909.7
48411,2012,43,1,47,4,0,0,0,0,0,0,0,0,0,0,0,0,33.3
48435,2014,41,3,47,3,7.9,0.1,0,0,0,0,0,0,0,0,0,0.1,4191.5
48337,2036,43,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,2017,41,9,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7
48411,2017,42,9,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1
48269,2015,41,1,46,5,0,0,0,0,0,0,0,0,0,0,0,0,20.5
48305,2058,61,9,46,4,0,0,0,0,0,0,0,0,0,0,0,1.2,35482.5
48457,2017,42,3,48,4,7.1,0.1,0,0,0,0,0,0,0,0,0,0.9,4341.4
48249,2032,21,1,20,1,1445.9,23.1,1.4,0,0.1,0.1,0,0,0.1,0,0,0,0
48289,2022,32,9,41,4,0,0,0,0,0,0,0,0,0,0,0,0.6,5317.2
48291,2036,52,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48275,2010,52,2,46,4,85.7,0.2,0.6,0,0,0,0,0,0,0,0,25,81875
48323,2052,42,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48255,2059,32,9,41,5,0,0,0,0,0,0,0,0,0,0,0,293.9,2562320
48271,2023,31,1,30,5,8035.2,75.3,3.7,0.1,0.4,0.1,0.4,0.2,0.1,0.1,0,1962.6,16665100
48367,2020,54,1,42,3,247.1,5.6,0.6,0,0,0,0,0,0,0,0,303.2,238391
48349,2058,51,2,47,1,12.2,0,0.1,0,0,0,0,0,0,0,0,0,0
48295,2020,43,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3
48279,2045,62,2,46,3,50.4,0,0,0,0,0,0,0,0,0,0,1.2,34279.7
48471,2011,31,1,30,1,10531.9,503.5,31.9,0.1,1.2,0.4,0,0,0.4,0,0,0,0
48305,2007,54,1,46,4,5.1,0.1,0,0,0,0,0,0,0,0,0,6.5,4561.3
